id,title,overview,popularity,poster,genre_ids,vote_avg,keywords
360677,The Enigma of the Yacht,"By medical prescription, Natalia embarks on a yacht to enjoy a deserved vacation. With her travel Carlos, her husband, Blanca, Carlos 'lover, and Carlos' husband.",0.007598761274208617,/wQPaSV2d358JF3fEHdMy4pHy7YC.jpg,"[18, 27]",0.36250000000000004,[]
172198,Magic Hunter,"A battle-scarred, has-been Hungarian cop, tormented by his memories of nearly killing an innocent woman in his custody, enters into a Faustian pact in which he trades his soul for a handful of ""magic"" bullets that always hit the mark. A mysterious and mythical story.",0.00759856540965366,/wTQ77lqIwlJBz98IeCO4srTmT0B.jpg,"[18, 14]",0.4333,['woman director']
19013,A Quiet Week in the House,"A man, apparently on the run, takes shelter in a dilapidated house. Every day, he drills a hole through a wall and looks into one of the rooms, each time seeing a different surreal vision.",0.0039270843269378995,/fCCMqVrmCUSphofi24zDWyXHonr.jpg,[16],0.61,[]
273916,Beyond Bob,"Isaac is in love with his old college friend, Tracy, who is about to marry the wrong man. Isaac is prepared to passively accept this marriage until he nudged into action by Tracy's old boyfriend, Bob...who has been dead for ten years.",0.0036232984021957217,/fFdDusdTNJJy04DY3IolA4FJUOn.jpg,"[35, 10749]",0.0,['ghost']
1504600,El Perverso Mundo de los Cubitos de Hielo,,0.008760825678783307,/vUl3pxq6g0A8NaEoBNYcrcowdtf.jpg,"[53, 35]",0.0,"['tragicomedia terrorífica', 'hielo']"
159622,Terms and Conditions May Apply,"Have you ever read the Terms and Conditions and Privacy Policies connected to every website you visit, phone call you make, or app you use? Of course you haven’t. But those agreements allow corporations to do things with your personal information you could never even imagine. This film explores the intent hidden within these ridiculous agreements, and reveals what corporations and governments are legally taking from you and the outrageous consequences that result from clicking “I accept.”",0.005982095237572937,/hiXXUS7LVqALDNugz5kRvS0Xkx1.jpg,[99],0.6942,[]
875462,And God Smiled at Me,,0.004092785740433633,/tWnT99CwqU1mQuyEmdlU2zAsuoX.jpg,"[18, 10749]",0.0,[]
309664,Heute kündigt mir mein Mann,,0.0041497823259268474,,[35],0.0,[]
1543194,The CBS/FOX Guide to Home Videography,"Filled with useful tips and valuable instruction on how to get the best results out of your home video cam-era, this comprehensive guide leads you through the basic skills that are necessary for excellence in videography. In five easy to follow segments, this important learning tool explores the adventures of an ordinary man named Arthur, who has just purchased a video camera.",0.008919671832855462,/88oylTYyxDETj7aBankCwas0IQ3.jpg,[],0.0,"['instructional', 'video camera']"
352989,A Curious Suicide,,0.009283196446860285,,[],0.0,[]
200001,From UFA to Hollywood: Douglas Sirk Remembers,This 82-minute 1991 documentary by Eckhart Schmidt features a 1980 interview with Douglas Sirk in which he reflects on his career.,0.00905070522012336,/uVZiOccDAhDQULKukvRY0U8wlIw.jpg,[99],0.5700000000000001,['movie business']
731978,The Adventures of Mario Fofoca,,0.0066834862088828925,/w1x1z9UMD49sGQbeoKXDYGVh9gZ.jpg,"[35, 80]",0.7000000000000001,[]
202604,The Vatican Exorcisms,"The Vatican Exorcisms was shot by Joe Marino, an American film-maker who went to Italy to shed light on the phenomenon of exorcisms. Accompanied by Padre Luigi, a true exorcist, Joe travels to the south of Italy, a place where the sacred and profane have always lived together, where Christian rituals are inextricably linked to the pagan ones.",0.005152412982764509,/dLouGrpKl02GrlUK4wfNZiUW7Wy.jpg,"[27, 99, 9648]",0.42000000000000004,"['rome, italy', 'nun', 'exorcism', 'black mass', 'found footage']"
1319746,1st Annual Mystery Science Theater 3000 Summer Blockbuster Review,"Mike Nelson, Crow T. Robot and Tom Servo from MST3K review the summer blockbusters of 1997 in their usual ironic style.",0.008375951828287896,,[],0.0,[]
1195466,Heart for the Holidays,A high-powered Los Angeles businesswoman gets moved to a small town for an emergency heart transplant.,0.008372034537188707,/298b3UxTsUrVH7sxryNvXL3UeH7.jpg,[18],0.2,[]
287947,Shazam!,A boy is given the ability to become an adult superhero in times of need with a single magic word.,0.010577861155142552,/xnopI5Xtky18MPhK40cZAGAOVeV.jpg,"[28, 35, 14]",0.6984,"['philadelphia, pennsylvania', 'magic', 'secret identity', 'superhero', 'based on comic', 'wizard', 'superhuman strength', 'aftercreditsstinger', 'duringcreditsstinger', 'christmas', 'dc extended universe (dceu)', 'flossing']"
235307,Sex Document: Serial Rapists,Pinku from 1975.,0.008968246242485413,,[],0.2,[]
67469,Teresa de Jesús,"The life and tribulations of Carmelist nun Teresa de Jesús, who had transcendental experiences. She would write several works and would reform the Carmelist order.",0.004887212375349351,/ilLhY3h0bTy5RfBGvYPB03ODBhU.jpg,[18],0.55,[]
1495987,Presences Festival 2023 Bach / Lacôte / Chin / Robin,"Every year, Radio France celebrates contemporary music with Présences Festival. The Radio France Philharmonic Orchestra, conducted by Kent Nagano takes over the Philharmonie de Paris to perform works by Thomas Lacôte, Unsuk Chin and Yann Robin. Chapters: -- Jean-Sébastien Bach / Thomas Lacôte - Ricercare a 6, extrait de l'Offrande musicale -- Yann Robin - Requiem Æternam - Monumenta II",0.007326901271924837,/yOqyCBhm4QehjUqsTRFiaKZWJJD.jpg,[10402],0.0,[]
1311653,The What's-Its-Face,"A troubled young couple are sent to another world where they are met with a mysterious creature known as The What's-Its-Face. It claims that if they don't rebind in their marriage, they will be trapped in this other world forever.",0.004223819127701537,/2qJc0YZuUs3noUSBPtiotq1ABRs.jpg,"[27, 14, 35, 10751]",0.0,"['lighthearted', 'hilarious', 'comforting']"
10486,My Father the Hero,"A teenage girl on vacation in the Bahamas with her divorced father tries to impress a potential boyfriend by saying that her father is actually her lover. Remake of the 1991 French film Mon père, ce héros.",0.00420305748487583,/qOP80oUZRTT7EsV7EZA9aBa95dQ.jpg,"[10751, 35, 10749]",0.53,"['daughter', 'holiday', 'vacation', 'family holiday', 'caribbean sea']"
446654,Carolyn Brandt: Queen of Cult,"A 60-minute documentary about Ray Dennis Steckler's unsung former leading lady (and former wife), Carolyn Brandt. This video, along with several other volumes about the director and his films were self distributed on Steckler's own label Mascot Video.",0.004208933421524615,/zacg2jbusQFth7QVKFQMGOnVADJ.jpg,[99],0.0,[]
259316,Fantastic Beasts and Where to Find Them,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",0.006240244721009553,/fLsaFKExQt05yqjoAvKsmOMYvJR.jpg,"[14, 12]",0.731,"['witch', 'new york city', 'robbery', 'escape', 'teleportation', 'magic', 'suitcase', 'mistake', 'spin off', 'subway station', 'wizard', 'goblin', 'magical creature', '1920s', 'based on young adult novel', 'جانوران شگفت\u200cانگیز و زیستگاه آنها', 'fantastic beasts and where to find them']"
143498,Ghost at No. 9,Experimental artistic film which uses the milieu of experimental art with a background of various kinds of sounds and music. (worldcat.org) Posthumously released short film compiled from reels of film found at Balch’s office after his death.,0.007827922803511227,/bdbm54kPpca7JKkWVJq2MDZDIhT.jpg,[],0.8,[]
616064,Web of Dreams,"Heaven's mother Leigh had to escape from Farthinggale Manor and the secrets she harbored. Falling into the arms of Luke, his devotion promised her hope as only Luke knew her deepest of secrets. Bravely she bore the suspicions of the hill folk, as she tried to grasp the happiness that long eluded her. With a baby girl, Heaven, on the way, she hoped for a chance at happy ever after.",0.007826943480736433,/y6lTmxmuI0GqflbM4DSWFWSAiV1.jpg,"[10770, 18]",0.5599999999999999,[]
306448,Pritchard and Dainton: The Rise and Falls,"The Rise and Falls is a documentary telling the story of international hit TV stars Pritchard and Dainton from Dirty Sanchez. 10 years later and the mayhem still lives! Narrated by Welsh legend, Howard Marks.",0.007826747616181469,/cCUKRITK5famit9vkOQbozwD9P.jpg,"[35, 99]",1.0,[]
142155,It May Be That Beauty Has Strengthened Our Resolve - Masao Adachi,"The first in a planned series of films about radical filmmakers by film critic Nicole Brenez and filmmaker Philippe Grandrieux, It May Be That Beauty Has Strengthened Our Resolve is a portrait of Masao Adachi, who emerged during the Japanese New Wave of the 1960s as a screenwriter for Nagisa Oshima and Koji Wakamatsu, and directed a series of avant-garde films that grafted radical politics to the sexploitation genre. A 1971 visit to a Popular Front for the Liberation of Palestine (PFLP) training camp while on the way back from Cannes resulted in Adachi's most infamous film, the agit-prop documentary Red Army/PFLP: Declaration of World War, which he co-directed with Wakamatsu. Soon after, Adachi joined a splinter cell of the Japanese Red Army in Lebanon, where he stayed from 1974 until he was deported to Japan in 1997 to serve time for passport violations.",0.007825964157961631,/r3IkQdtabohLoTsC3tK8j5XlD0d.jpg,[99],0.61,[]
919372,The Awful Truth,Story of a wealthy couple whose individual infidelities lead inexorably to the divorce court.,0.007824201376966999,/9U1bU0bzZ4Yg4HNoX7L4g48ORhH.jpg,[35],0.0,[]
541564,"It’s All Right, It’s Ok","A man drops to his knees to give CPR to a stranger. But all is not what it seems. “It’s All Right, It’s OK” is the first short film from a triptych by Jim Cummings titled “Still Life.” Each of the films in the series was shot in one dramatic take.",0.007819108898538048,/6iQI3xZ2T1IWZTERf4EzWdJyukW.jpg,[18],0.7200000000000001,[]
34851,Predators,A group of cold-blooded killers find themselves trapped on an alien planet to be hunted by extraterrestrial Predators.,0.007819108898538048,/wdniP8NDaJIydi1hMxhpbJMUfr6.jpg,"[878, 28, 53]",0.6297,"['hunter', 'predator', 'yakuza', 'alien life-form', 'sequel', 'alien', 'alien planet', 'jungle', 'creature', 'soldier', 'warrior']"
398818,Call Me by Your Name,"In the summer of 1983, a 17-year-old Elio spends his days in his family's villa in Italy. One day Oliver, a graduate student, arrives to assist Elio's father, a professor of Greco-Roman culture. Soon, Elio and Oliver discover a summer that will alter their lives forever.",0.007818325440318213,/mZ4gBdfkhP9tvLH1DO4m4HYtiyi.jpg,"[10749, 18]",0.8098000000000001,"['based on novel or book', 'upper class', 'italy', 'swimming pool', 'coming of age', 'love', 'breaking the fourth wall', 'summer', 'teenage boy', 'masturbation', 'first love', 'lgbt', 'jewish family', '1980s', 'gay theme']"
401469,Widows,"A police shootout leaves four thieves dead during an explosive armed robbery attempt in Chicago. Their widows have nothing in common except a debt left behind by their spouses' criminal activities. Hoping to forge a future on their own terms, they join forces to pull off a heist.",0.007818129575763253,/d31SGJSaX29ba5ZUbZcesGoDE7I.jpg,"[80, 53, 18]",0.6489,"['chicago, illinois', 'politics', 'politician', 'heist', 'flashback', 'remake', 'money', 'betrayal', 'mob boss']"
266775,Sofia the First: The Floating Palace,"After Sofia helps a little mermaid named Oona, Sofia's amulet grants her the power to transform into a mermaid and visit her new friend's underwater kingdom. But when Cedric (disguised as a seamonster) plots to steal Oona's enchanted Mermaid Comb, danger surfaces for both worlds. With a little help from special guest, Princess Ariel, Sofia embarks on an adventure to rescue Oona and prevent a typhoon before it's too late.",0.0020906582596376642,/k3Hhgg4baysaL1c7GIZDhT351a8.jpg,"[16, 10751, 14]",0.71,"['sea', 'mermaid']"
510668,Joan’s Day Out,A grandmother escapes her assisted living facility and goes to jail with her teenage granddaughter.,0.007808336348015275,,"[35, 18]",0.0,['short film']
1043632,¿Qué (diablos) es España?,,0.004489019735116695,/7DmKmlJ2AtK8t7xmsNwoQpafl3C.jpg,[99],0.6000000000000001,[]
1280282,Gabby's Dollhouse: The Movie,"Gabby heads out on a road trip with her Grandma Gigi to the urban wonderland of Cat Francisco. But when Gabby's dollhouse, her most prized possession, ends up in the hands of an eccentric cat lady named Vera, Gabby sets off on an adventure through the real world to get the Gabby Cats back together and save the dollhouse before it's too late.",0.007804027327806169,/t6LLguAmu6iZUN8pWhT7Q0IcaQ5.jpg,"[10751, 35, 12, 16]",0.6708000000000001,"['friendship', 'magic', 'cat', 'mermaid', 'musical', 'coming of age', 'growing up', 'breaking the fourth wall', 'tragic villain', 'duringcreditsstinger', 'live action and animation', 'childhood innocence', 'based on tv series', 'grandmother granddaughter relationship', 'imagination', 'cat lady']"
580489,Venom: Let There Be Carnage,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",0.007803831463251209,/pzKsRuKLFmYrW5Q0q8E8G78Tcgo.jpg,"[878, 28, 12]",0.6755,"['hero', 'psychopath', 'superhero', 'anti hero', 'villain', 'alien life-form', 'based on comic', 'sequel', 'fear', 'aftercreditsstinger', 'symbiote', 'carnage']"
561,Constantine,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.",0.007798934849377222,/vPYgvd2MwHlxTamAOjwVQp4qs1W.jpg,"[14, 28, 27]",0.7117,"['self sacrifice', 'angel', 'christianity', 'confession', 'superhero', 'supernatural', 'exorcism', 'archangel gabriel', 'holy water', 'redemption', 'based on comic', 'lucifer', 'demon', 'occult', 'aftercreditsstinger', 'mysticism', 'supernatural power', 'good versus evil', 'conceited', 'defiant', 'occult detective']"
85930,El ratero de la vecindad 2,"Roberto y su nueva familia estan pasando por dificultades economicas por lo que decide formar otra vez su vieja banda y comienzan a tratar de organizar algunos robos que resultan mal. La esposa de Roberto y su abuelita recurren al engaño disfrazandose de monjitas para poder vender galletas y rompope, sin embargo la abuelita hace de las suyas y se meten en problemas.",0.007798347255712341,/fwJzLYE5JpDmP3G63zeBq7BMxu4.jpg,"[35, 80, 18]",0.78,['delinquent']
247191,The Fruit Is Ripe,"It is fruit-picking season in the plain and pickers come from all over and live in a camp for several weeks. Among the many pretty girls are Kissa, a natural vamp who delights in exciting men; Margo who is hard and tough, and Josine who is tender and romantic. They work in a feverish atmosphere and inflamed by the summer heat, youthful passions run riot, and the girls' sensual behavior cause rivalry among the men. Lorry driver Armand applies the same degree of ardor to his love-making as to his work, and his biggest rival is the boss' son, Berto, a strutting rooster who is very proud of his American car. After work each day, Kissa queens it in the cabaret on shore, and derives great pleasure in arousing jealousy between the men.",0.003573548805236011,,[18],0.6000000000000001,[]
931745,The Last Open Mic At The End of the World,Los Angeles comedy hopefuls perform for an indifferent host under strict COVID-19 film production guidelines. Is this what one sees when they die?,0.007794038235503235,/2ShCTib4smfPW0pxiA20hiJ92oq.jpg,[],0.0,[]
1117233,R.I.P. Van Winkle Part 2,"The day after learning she is the descendant of the notorious serial killer Rip Van Winkle, a mysterious woman appears at Judith Gardener’s doorstep with a past strikingly similar to her own. Judith soon finds herself irresistibly attracted to the girl. Will she become Judith’s next victim…or her killer?",0.007793842370948274,/r0MdfO2fgMZtXSfnWJfvOoyuHXW.jpg,[27],0.0,[]
354361,Warning to Travellers,"Advice for post-war British holidaymakers on how to comply with new Treasury legislation on taking money abroad, presented in comic style by Richard Massingham.",0.005535132323155365,,[35],0.0,['short film']
628894,Juug Gone Wrong,Lack of understanding and Loyalty mixed wit family jealousy turn what would be the Perfect Juug into a Juug Gone Wrong.,0.004508410326057685,/1cg7CK6NEyBsYjtH0mGnvymJ76t.jpg,[18],0.9,[]
540412,A Message from the East,"The story of Muhammad Iqbal, a turn of the century poet/philosopher from South Asia. Through Iqbal's work we open a dialog between the East and West, refute the notion of a class of civilizations and discover our shared humanity.",0.0031972929951588173,/6zRMPBOoEwBfcwhNZ88bfX2a0Nq.jpg,"[99, 10751, 36]",0.0,"['poetry', 'third world', 'islam', 'pakistan', 'religion', 'spiritual', 'educational', 'human rights', 'islamic']"
963085,Rudy Hernandez: Congressional Medal of Honor,"Mexican American Rodolfo P. Hernandez faced death along the 38th parallel, earning a Congressional Medal of Honor for valor during the Korean War. A story of heroism, perseverance and service, Hernandez proved that even in the most dire circumstances a wounded soldier can accomplish his mission and go on to greater service as a veteran.",0.0053288869467830145,/jrFAT2TJmywROnZyxZQG0fJO2Ll.jpg,"[10752, 99]",0.0,"['world war ii', 'korean war (1950-53)', 'us army', 'veteran', 'mexican american', 'congressional medal of honor', 'forgotten war']"
398567,Hlas pro římského krále,"Czech Television's epic historical film draws on the breathtaking dramatic life of the great of Czech history, King Charles IV.",0.0024069795158972503,/49WsOEDxMFQvn8jeimkQPpRRPcX.jpg,"[18, 36]",0.7200000000000001,"['czech', 'knight', 'king']"
85182,Terror on Tour,"A rock band called ""The Clowns"" comes under suspicion of murder when several prostitutes are killed by individuals made up like members of the band.",0.007316716315066942,/6rmlDdFyfihVVVEtDr8dMpch18t.jpg,"[35, 80, 27, 10402]",0.30000000000000004,"['musical', 'murder', 'hard rock', 'glam rock', 'sleaze']"
150966,The Bad Son,"The women in a Seattle serial killer's life often had an unpleasant way of turning up dead - from his girlfriend to his mother-in-law to his second wife. The police and FBI knew who the killer was, but were never prepared to face a bizarre twist in the case-that his own mother was an employee of the Seattle Police Department with access to confidential documents--and was a woman who didn't hesitate to interfere with justice...",0.0026925500370281966,/2pen9BNN0XOC3Bhfq4yU21gUVpf.jpg,"[28, 53, 18, 80, 10770]",0.38,[]
599486,The Princess and the Plumber,"A derogated prince hopes to restore his wealth and power by marrying off his daughter to royalty. Unfortunately, she has fallen in love with a young man who has been hired to fix the plumbing in their run-down castle.",0.006191866175934552,/lLpkMVlL7Pn95AsdzSbzKRpWjvS.jpg,"[35, 10749]",0.0,"['princess', 'switzerland']"
1151642,All I Want Is You,"After holding down her man during his 4-year-long prison sentence, Chloe is ready to risk it all when another woman tries to steal him away.",0.002652006074151579,/nx2K52eBVg0nMOF65S8p7S24wmJ.jpg,[18],1.0,[]
1359,American Psycho,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",0.009387592254653694,/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg,"[53, 18, 80]",0.7406,"['new york city', 'based on novel or book', 'businessman', 'psychopath', 'dark comedy', 'satire', 'wall street', 'serial killer', 'chainsaw', 'big city', 'psychological thriller', 'character study', 'white collar', 'harvard business school', 'voice imitation', '1980s', 'american businessman', 'bloody', 'ambiguity', 'psychological horror', 'horror', 'baffled']"
188786,Strife with Father,"Foundling Beaky Buzzard is adopted by a couple of polite, English sparrows named Monte and Gwendlyn. When Monte tries to teach lame-brained Beaky to catch a chicken, Beaky's ineptitude results in Monte being repeatedly struck with a mallet and caught in a grenade explosion.",0.003434876700324687,/wKYRZRklWNy4tJxLyiAAMDDlPQl.jpg,"[16, 10751, 35]",0.6000000000000001,"['sparrow', 'cartoon chicken']"
118110,Siete Evas Para un Adán,,0.004169564645977756,/z6q3n7JJpNOXPlmAOlhKdAZDbss.jpg,"[35, 10749]",0.5,[]
147757,Operation Las Vegas,"Richard Harrison fights mobsters, terrorists, and ninjas in this no-budget flick.",0.0020138793540935406,/oJ5X3MAyfhMfH5IoNewtT1L9D8s.jpg,[28],0.30000000000000004,[]
333008,"Wie wär's denn, Mrs. Markham?",,0.009386221202768979,,[35],0.0,[]
348382,Owo-Blow: The Genesis,"Mr. Owolabi is a father of four whose quest to create a just society unwittingly earns him a ten year jail term. His incarceration wreaks havoc on his family, who are forced to do whatever it takes to survive.",0.00937799489146068,,[],0.0,[]
348893,Boyka: Undisputed IV,"In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he finds out the wife of the man he accidentally killed is in trouble, Boyka offers to fight in a series of impossible battles to free her from a life of servitude.",0.00937760316235076,/7QGdIJWWTkPhVjpQ0zA6z69khod.jpg,"[28, 18, 53]",0.7200000000000001,"['prison', 'sports', 'wife', 'affectation', 'sequel', 'accidental death', 'fighting', 'hostile', 'critical', 'intense', 'ambivalent', 'antagonistic', 'appreciative', 'assertive', 'authoritarian', 'complicated', 'conceited', 'defiant', 'disheartening', 'earnest', 'empathetic', 'excited', 'gentle']"
1352145,A Farewell to Youth,"A washed-up screenwriter, desperately clinging to his fading youth, is forced to confront the realities of fatherhood when his estranged, pregnant teenaged daughter unexpectedly appears on his doorstep, seeking his help.",0.0031898501420703565,/AkNGnG9bDWiqSWZEFBCAi4Ox2O9.jpg,[18],0.0,[]
383513,Alice in Chains: [2011] SWU Music & Arts Festival,"Alice Chains performance at SWU Festival 2011 at Parque Brasil 500, Paulínia, Brazil on November 14th, 2011. Them Bones / Dam That River / Rain When I Die / Again / Check My Brain / It Ain't Like That / Your Decision, Got Me Wrong / We Die Young / Last of My Kind / Down in a Hole / Nutshell / Acid Bubble / Angry Chair / Man in the Box / Rooster / No Excuses / Would?",0.007370774932235764,/jbbyOZsCXRKXqTSaPviVKfEndPy.jpg,[10402],0.0,"[""rock 'n' roll"", 'heavy metal', 'grunge', 'hard rock', 'alternative rock', 'alternative metal']"
668926,"Oro, sangre y sol",,0.009374077600361491,/nQtRsqKHJPLBtjyJnHVEzEP13S0.jpg,[],0.5,[]
250920,In Search of the Magical Bird,"A fantasy story about the young boy Lutz who is looking, with two friends, for a missing magical bird.",0.0038497178277289,/x8UVQkHgsLCxfda7vleJw1v16vB.jpg,"[10751, 80]",0.4,[]
57084,Satanic Pandemonium,"Sister Maria is known in the convent for her good works and charity, but, in the secret depths of her sexual fantasies, she is tormented by visions of another world - a world where her forbidden passions are allowed to run free. In this world Satan is her master. As her acts of violence and blasphemy mount, Maria realizes that she has been chosen by the Devil to destroy the convent and lead her sister nuns into hell!",0.004163296980219052,/k6LZn3greNmaYhySVnwUkkDmlpo.jpg,"[27, 9648, 53]",0.6399,"['mexico', 'nun', 'satanism', 'murder', 'nunsploitation']"
135397,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",0.009839451782945253,/rhr4y79GpxQF9IsfJItRXVaoGs4.jpg,"[28, 12, 878, 53]",0.67,"['island', 'primal fear', 'escape', 'velociraptor', 'dna', 'tyrannosaurus rex', 'animal attack', 'sequel', 'dinosaur', 'creature', 'park', 'amusement park', 'theme park', 'genetic engineering', 'nostalgic', 'raptor', 'animal horror', 'suspenseful', 'mosasaurus', 'excited', 'ridiculous']"
853927,God's Suicide,"Framed as a letter to his dear friend Eugene Worth, the film presents an elegiac loop inspired by James Baldwin’s five suicide attempts.",0.0029336593041833364,/fOpVt2jsXfBPEQZXi4GEOonFUeb.jpg,[],1.0,[]
49297,Stolen Apples for Karen Blixen,Stolen Apples for Karen Blixen is a three-minute black and white film which begins with a portrait of Karen Blixen taken from a photograph.,0.006628839998049193,,[],0.65,[]
292785,Der Tod kommt durch die Tür,,0.007945833265596842,,[18],0.0,[]
366275,So You Won't Talk?,A shy book reviewer is confused with a notorious gangster who has just been release from prison.,0.006484683685598999,/aFuQuPZm1cS0qjex5x4X34E0l58.jpg,"[35, 80]",0.5,['gangster']
540123,Stewart & Mitchum: The Two Faces of America,"With his naïve air, his rangy and reassuring silhouette, James Stewart symbolizes success, someone who everybody wants to look like. Behind his legendary nonchalance, Robert Mitchum is the figure of the bad boy, the kind-hearted hooligan who anyone would like to have for accomplice. What is the legacy left by these two big myths of the Hollywood cinema and in which way they fed the American dream?",0.009359583623294487,/p7HKJZ5NDtbXx2mBvuilyz8yUXX.jpg,"[99, 10770]",0.6000000000000001,"['movie business', 'hollywood', 'parallel lives', 'hollywood star']"
388440,The Curse of Sleeping Beauty,"Thomas Kaiser inherits an ancestral mansion that has been in his family for generations — only to learn that he has also inherited an ancient curse stemming back to the Crusades. Forced into his new role as “protector” — the guardian appointed to keep the evil demons in the house at bay — Thomas teams with an ambitious local realtor and paranormal cleric to unravel the mystery of the house, while struggling to awaken the beautiful Briar Rose, held captive in a terrifying netherworld seen previously in his dreams.",0.00563012663231072,/fUyVUMVaZyEauIjjdkcEx4AU9p2.jpg,"[14, 27]",0.5225,"['supernatural', 'curse', 'inheritance', 'family curse', 'recurring dream']"
80435,Lovers of Hate,Two rival brothers engage in the ultimate challenge when they compete for the affections of the same woman.,0.009062065364311013,/jFX7Tyzgae0McJ8apHM68nUSfwE.jpg,"[35, 18]",0.4667,[]
931745,The Last Open Mic At The End of the World,Los Angeles comedy hopefuls perform for an indifferent host under strict COVID-19 film production guidelines. Is this what one sees when they die?,0.007794038235503235,/2ShCTib4smfPW0pxiA20hiJ92oq.jpg,[],0.0,[]
397421,Syria: Children on the Frontline,The story of five young children whose lives have been changed forever by the civil war in Syria.,0.007339240738887285,/oyHxlwbgvCTwqsTfu4WzEqKbpa9.jpg,[99],0.8,[]
1480309,I Don't Work for Peanuts I Work for God,,0.0031336370147969812,,[99],0.0,[]
601405,Turning of the Tide: The Ill-Starred Making of Moontide,Making of Moontide talking about the production of the movie.,0.005153196440984347,,[99],0.0,['documentary short']
622748,Sand and Fire,"Set between 1802 and 1818, it is the epic true story of a Spanish army officer and genius conspirator. Missioned by Spain, Domingo Badia, alias Ali Bey El Abbassi will meet Lady Hester Stanhope, an English aristocrat, better known under the name of Meleki, and they will live together an extraordinary destiny which will upset the Middle East.",0.0031493061791937407,/sXCyXKCfGGGLbNNuTcZgeJMVnmt.jpg,"[18, 36, 10749]",0.58,['biography']
254112,Kirpaan,A Punjabi college student tries to regain his sense of purpose after disappointing his parents and losing the love of his life due to his carefree attitude.,0.0034658233000082854,/fKYsNOsXwUAhX90GaGAIy8TUpEV.jpg,"[28, 10749, 18]",0.0,[]
130457,Life Goes On,"A promising goalkeeper of Real Madrid sees his chance when a teammate is injured and is summoned to replace him. But the misfortune is primed with him when an untimely car accident damaged her spine and is forced to give up that had to be the game of his life. Tired of so much bad luck, he retreats to a seaside hotel, where chance will go up to the stage.",0.00879490611134626,/4kPgXHUlsZ84CsNgOvyz0cLDIDi.jpg,"[18, 10402]",0.67,"['biography', 'singer', 'spanish music', 'goalkeeper']"
879921,Early to Rise,"On the way to a distant planet, three less-than-qualified astronauts are awoken 90 years too early and trapped inside their hibernation pods. Alone in the endless void, they can’t kill themselves, they can’t kill each other, so they’ll just have to kill time.",0.003016510010931204,/6155K5HkYSS2ttO0svAGsNGSnpE.jpg,[],0.0,[]
13461,Melissa P.,"An adolescent girl, living with her mother and her grandmother, will have her first sexual experiences in a heavy and excessive way.",0.006234368784360768,/3fjMLEVozmApiiDF75dnpSIaYZ3.jpg,[18],0.45999999999999996,"['adolescence', 'rape', 'parent child relationship', 'teenage sexuality']"
519465,Queen of Hearts,"Anne, a brilliant and dedicated advocacy lawyer specialising in society’s most vulnerable, children and young adults, lives what appears to be the picture-perfect life with her doctor-husband, Peter, and their twin daughters. When her estranged teenage stepson, Gustav, moves in with them, Anne’s escalating desire leads her down a dangerous rabbit hole which, once exposed, unleashes a sequence of events destined to destroy her world.",0.010506174728027378,/dfFVDIgovEfQZn53VRKLV2JQnRJ.jpg,[18],0.6871,"['lawyer', 'incest', 'older woman younger man relationship', 'woman director', 'erotic thriller', 'unfaithful wife', 'age-gap relationship', 'stepmother stepson relationship', 'stepmother stepson incest', 'stepmother stepson sex']"
1285270,Two Scoops of Italy,"When an American chef travels to a quant village in Italy for inspiration, she falls in love with the flavors, culture, gelato, and the Italian gentleman who helps her discover it all.",0.003953721906412392,/bNusIXksXCMYize9ldIeBOZORcY.jpg,"[10749, 18]",0.58,['italy']
136835,No Good Deed,"Terri is a devoted wife and mother of two, living an ideal suburban life in Atlanta when Colin, a charming but dangerous escaped convict, shows up at her door claiming car trouble. Terri offers her phone to help him but soon learns that no good deed goes unpunished as she finds herself fighting for survival when he invades her home and terrorizes her family.",0.007484963967777147,/wcDLqCS70LsPcovieuQrb311Qr1.jpg,"[80, 53]",0.5900000000000001,"['prisoner', 'hostage', 'sadistic', 'girlfriend', 'escaped convict', 'sociopath', 'serial killer', 'best friend', 'murderer', 'rage', 'killer', 'rainstorm', 'home alone', 'narcissist', 'deadly', 'escaped killer', 'convicted murderer', 'murderous intentions', 'stay-at-home mom', 'home remodeling', 'controlling']"
